from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
18974,18974,4,,,,,,63361578,63362025
18974,18974,4,,,,,,63361553,63361576
18974,18974,4,,,,,,62503140,62503141
18974,18974,4,,,,,,62503142,62503139
18974,18974,4,,,,,,62503144,62503145
18974,18974,4,,,,,,62503146,62503143
18974,18974,4,,,,,,62502599,62502600
18974,18974,4,,,,,,62502601,62502603
18974,18974,4,,,,,,62502604,62502605
18974,18974,4,,,,,,62502880,62502879
18974,18974,4,,,,,,62503147,62503148
18974,18974,4,,,,,,62503149,62503150
18974,18974,4,,,,,,62503151,62503152
18974,18974,4,,,,,,62503153,62502596
18974,18974,4,,,,,,62502597,62502598
18975,18975,4,,,,,,63361610,63361643
18975,18975,4,,,,,,63361611,63361641
18975,18975,4,,,,,,63361614,63361645
18975,18975,4,,,,,,63361646,63361616
18975,18975,4,,,,,,63361594,63361572
18975,18975,4,,,,,,63361590,63361589
18975,18975,4,,,,,,63361587,63361549
18975,18975,4,,,,,,63361588,63361556
18975,18975,4,,,,,,63361554,63361550
18975,18975,4,,,,,,63361552,63361678
1926,1926,4,,,,,,63073109,63073149
1926,1926,4,,,,,,63073191,63073205
1926,1926,4,,,,,,63073106,63073151
1926,1926,4,,,,,,63073218,63073280
1926,1926,4,,,,,,63073215,63073292
1926,1926,4,,,,,,63073220,63073281
1926,1926,4,,,,,,63073324,63073274
1926,1926,4,,,,,,63073209,63073204
1926,1926,4,,,,,,63073190,63073203
1926,1926,4,,,,,,62821996,62821994
1926,1926,4,,,,,,62821995,62821993
1926,1926,4,,,,,,62821980,62821987
1926,1926,4,,,,,,62821981,62821989
1926,1926,4,,,,,,62821982,62821992
1926,1926,4,,,,,,62821979,62821990
1926,1926,4,,,,,,62821983,62821991
1926,1926,4,,,,,,62821984,62821988
1926,1926,4,,,,,,62821985,62821986
1926,1926,4,,,,,,62826434,62826432
1926,1926,4,,,,,,62826431,62826429
1926,1926,4,,,,,,62826430,62826423
1926,1926,4,,,,,,62826427,62826425
1926,1926,4,,,,,,62826428,62826424
1926,1926,4,,,,,,62826417,62826421
1926,1926,4,,,,,,62826422,62826426
1926,1926,4,,,,,,62826438,62826437
19661,19661,4,,,,,,63077286,63077288
19661,19661,4,,,,,,63072535,63072537
19661,19661,4,,,,,,63072509,63072541
19661,19661,4,,,,,,63072542,63072625
19661,19661,4,,,,,,63072628,63072626
19661,19661,4,,,,,,63072623,63072713
19661,19661,4,,,,,,63071800,63070859
19661,19661,4,,,,,,63071805,63070860
19661,19661,4,,,,,,63071808,63070856
19661,19661,4,,,,,,63072631,63072627
19661,19661,4,,,,,,63072629,63072630
19661,19661,4,,,,,,63072539,63072536
19661,19661,4,,,,,,63072538,63072540
19661,19661,4,,,,,,63072710,63072712
19661,19661,4,,,,,,63071807,63070857
19661,19661,4,,,,,,63071810,63070861
19661,19661,4,,,,,,63071811,63070862
19661,19661,4,,,,,,63071812,63070863
19661,19661,4,,,,,,63071796,63070854
19661,19661,4,,,,,,63071798,63070855
19661,19661,4,,,,,,63071801,63070858
19661,19661,4,,,,,,62820843,62820844
19661,19661,4,,,,,,62820845,62820846
19661,19661,4,,,,,,62820883,62820848
19661,19661,4,,,,,,62820924,62820888
19661,19661,4,,,,,,62820840,62820839
19661,19661,4,,,,,,62820930,62820925
19661,19661,4,,,,,,62820927,62820881
19661,19661,4,,,,,,62820849,62820850
19661,19661,4,,,,,,62820847,62820921
19661,19661,4,,,,,,62820891,62820922
19661,19661,4,,,,,,62820893,62820923
19661,19661,4,,,,,,62820894,62820896
19661,19661,4,,,,,,62820928,62820915
19661,19661,4,,,,,,62820910,62820917
19661,19661,4,,,,,,62820884,62820919
19661,19661,4,,,,,,62820887,62820885
19661,19661,4,,,,,,62820899,62820902
19661,19661,4,,,,,,62820906,62820905
19661,19661,4,,,,,,62820851,62820852
19661,19661,4,,,,,,62820911,62820897
19661,19661,4,,,,,,62820916,62820898
19661,19661,4,,,,,,62820918,62820900
19661,19661,4,,,,,,62820920,62820889
19661,19661,4,,,,,,62820901,62820892
19661,19661,4,,,,,,62820882,62820890
19661,19661,4,,,,,,62820908,62820895
19661,19661,4,,,,,,62820914,62820912
19661,19661,4,,,,,,62820904,62820903
19661,19661,4,,,,,,62820909,62820907
19661,19661,4,,,,,,62820929,62820886
19661,19661,4,,,,,,62820926,62820913
19661,19661,4,,,,,,62825122,62825123
19661,19661,4,,,,,,62825124,62825125
19661,19661,4,,,,,,62825126,62825127
19661,19661,4,,,,,,62825128,62825129
19661,19661,4,,,,,,62825130,62825131
19661,19661,4,,,,,,62825132,62825133
19661,19661,4,,,,,,62825134,62825135
19661,19661,4,,,,,,62825169,62825163
19661,19661,4,,,,,,62825166,62825164
19661,19661,4,,,,,,62825170,62825165
19661,19661,4,,,,,,62825161,62825167
19661,19661,4,,,,,,62825162,62825168
19661,19661,4,,,,,,62825137,62825138
19661,19661,4,,,,,,62825140,62825141
19661,19661,4,,,,,,62825142,62825139
19821,19821,4,,,,,,63073387,63073379
19821,19821,4,,,,,,63073373,63073358
19821,19821,4,,,,,,63073350,63073333
19821,19821,4,,,,,,63073334,63073340
19821,19821,4,,,,,,63071785,63070835
19821,19821,4,,,,,,63072422,63072424
19821,19821,4,,,,,,63071794,63070836
19821,19821,4,,,,,,63071795,63070838
19821,19821,4,,,,,,63071787,63070833
19821,19821,4,,,,,,63071782,63070829
19821,19821,4,,,,,,63071790,63070831
19821,19821,4,,,,,,63071793,63070832
210,210,4,,,,,,63076303,63076306
210,210,4,,,,,,63076307,63076308
210,210,4,,,,,,63076292,63076301
210,210,4,,,,,,63076298,63076294
29253,29253,4,,,,,,63101103,63101147
29253,29253,4,,,,,,63100750,63100754
29253,29253,4,,,,,,63100756,63100753
29253,29253,4,,,,,,63100765,63100766
29253,29253,4,,,,,,63100752,63100751
29253,29253,4,,,,,,63100758,63100757
29253,29253,4,,,,,,63101101,63101145
29253,29253,4,,,,,,63100748,63100746
29253,29253,4,,,,,,63100763,63100769
29253,29253,4,,,,,,63100770,63100768
29253,29253,4,,,,,,63100760,63100764
29253,29253,4,,,,,,63100761,63100771
29253,29253,4,,,,,,63101109,63101146
29253,29253,4,,,,,,63100747,63100740
29253,29253,4,,,,,,63100749,63100762
29253,29253,4,,,,,,63100767,63100775
29253,29253,4,,,,,,63100787,63100786
29253,29253,4,,,,,,63100785,63100784
29253,29253,4,,,,,,63101107,63101148
29253,29253,4,,,,,,63100755,63100759
29253,29253,4,,,,,,63256599,63256692
29253,29253,4,,,,,,63256515,63256687
29253,29253,4,,,,,,63256525,63256688
29253,29253,4,,,,,,63256666,63256689
29253,29253,4,,,,,,63256186,63256187
29253,29253,4,,,,,,63256602,63256693
29253,29253,4,,,,,,63256547,63256690
29253,29253,4,,,,,,63256594,63256691
29253,29253,4,,,,,,63097301,63097303
29253,29253,4,,,,,,63097278,63097294
29253,29253,4,,,,,,63097311,63097309
29253,29253,4,,,,,,63097310,63097308
29253,29253,4,,,,,,63097288,63097291
29253,29253,4,,,,,,63097285,63097284
29253,29253,4,,,,,,63097283,63097279
29253,29253,4,,,,,,63097302,63097299
29253,29253,4,,,,,,63097300,63097296
29253,29253,4,,,,,,63097297,63097298
29253,29253,4,,,,,,63097282,63097281
29253,29253,4,,,,,,63097306,63097305
29253,29253,4,,,,,,63097290,63097289
29253,29253,4,,,,,,63097304,63097307
29253,29253,4,,,,,,63097287,63097286
29253,29253,4,,,,,,63097292,63097293
29253,29253,4,,,,,,63092850,63092859
29253,29253,4,,,,,,63092852,63092846
29253,29253,4,,,,,,63092851,63092874
29253,29253,4,,,,,,63092848,63092847
29253,29253,4,,,,,,63092858,63092857
29253,29253,4,,,,,,63092856,63092853
29253,29253,4,,,,,,63092849,63092855
30250,30250,4,,,,,,63480537,63480540
30250,30250,4,,,,,,63480539,63480948
30250,30250,4,,,,,,63480938,63480940
30250,30250,4,,,,,,63480942,63480939
30250,30250,4,,,,,,63480943,63480941
30250,30250,4,,,,,,63480944,63480945
30250,30250,4,,,,,,63480946,63480947
30250,30250,4,,,,,,63480937,63480936
30250,30250,4,,,,,,63480528,63480529
30250,30250,4,,,,,,63480530,63480527
30250,30250,4,,,,,,63480531,63480532
30250,30250,4,,,,,,63480533,63480534
30250,30250,4,,,,,,63480535,63480536
30250,30250,4,,,,,,63480538,63480811
30250,30250,4,,,,,,63480812,63480813
30250,30250,4,,,,,,63480810,63480814
30250,30250,4,,,,,,63480815,63480816
30250,30250,4,,,,,,63480817,63480818
30250,30250,4,,,,,,63480819,63480820
30250,30250,4,,,,,,63480822,63480823
30250,30250,4,,,,,,63480824,63480821
30250,30250,4,,,,,,63480868,63480865
30250,30250,4,,,,,,63480869,63480870
30250,30250,4,,,,,,63480871,63480872
30250,30250,4,,,,,,63480873,63480874
30250,30250,4,,,,,,63480875,63480876
30250,30250,4,,,,,,63480898,63480902
30250,30250,4,,,,,,63480901,63480900
30250,30250,4,,,,,,63480903,63480909
30250,30250,4,,,,,,63480904,63480907
30250,30250,4,,,,,,63480910,63480908
30250,30250,4,,,,,,63480906,63480905
30250,30250,4,,,,,,63480825,63480826
30250,30250,4,,,,,,63480828,63480829
30250,30250,4,,,,,,63480830,63480827
30250,30250,4,,,,,,63480831,63480832
30250,30250,4,,,,,,63480833,63480834
30250,30250,4,,,,,,63480835,63480836
30250,30250,4,,,,,,63480837,63480838
30250,30250,4,,,,,,63480839,63480840
30250,30250,4,,,,,,63480890,63480888
30250,30250,4,,,,,,63480889,63480891
30250,30250,4,,,,,,63480892,63480893
30250,30250,4,,,,,,63480878,63480806
30250,30250,4,,,,,,63480808,63480807
30250,30250,4,,,,,,63480894,63480615
30250,30250,4,,,,,,63480554,63480556
30250,30250,4,,,,,,63480887,63480879
30250,30250,4,,,,,,63480880,63480877
30250,30250,4,,,,,,63480881,63480882
30250,30250,4,,,,,,63480883,63480884
30250,30250,4,,,,,,63480885,63480886
30250,30250,4,,,,,,63480550,63480577
30250,30250,4,,,,,,63480551,63480552
30250,30250,4,,,,,,63480525,63480524
30250,30250,4,,,,,,63480526,63480911
30250,30250,4,,,,,,63480912,63480913
30250,30250,4,,,,,,63480914,63480915
30250,30250,4,,,,,,63480916,63480917
30250,30250,4,,,,,,63480918,63480919
30250,30250,4,,,,,,63480920,63480921
30250,30250,4,,,,,,63480922,63480923
30250,30250,4,,,,,,63480548,63480542
30250,30250,4,,,,,,63480541,63480547
30250,30250,4,,,,,,63480545,63480544
30250,30250,4,,,,,,63480549,63480546
30250,30250,4,,,,,,63480543,63480809
30250,30250,4,,,,,,63480841,63480842
30250,30250,4,,,,,,63480843,63480845
30250,30250,4,,,,,,63480846,63480847
30250,30250,4,,,,,,63480844,63480848
30250,30250,4,,,,,,63480849,63480850
30250,30250,4,,,,,,63480851,63480852
30250,30250,4,,,,,,63480853,63480854
30250,30250,4,,,,,,63480855,63480856
30250,30250,4,,,,,,63480857,63480858
30250,30250,4,,,,,,63480859,63480860
30250,30250,4,,,,,,63480862,63480863
30250,30250,4,,,,,,63480864,63480861
30250,30250,4,,,,,,63480866,63480867
30250,30250,4,,,,,,63480924,63480925
30250,30250,4,,,,,,63480927,63480928
30250,30250,4,,,,,,63480929,63480926
30250,30250,4,,,,,,63480930,63480931
30250,30250,4,,,,,,63480932,63480933
30250,30250,4,,,,,,63480934,63480935
30250,30250,4,,,,,,63480555,63480553
30250,30250,4,,,,,,63480558,63480561
30250,30250,4,,,,,,63480562,63480564
30250,30250,4,,,,,,63480566,63480568
30250,30250,4,,,,,,63480571,63480572
30250,30250,4,,,,,,63480573,63480576
30250,30250,4,,,,,,63480557,63480559
30250,30250,4,,,,,,63480560,63480563
30250,30250,4,,,,,,63480565,63480567
30250,30250,4,,,,,,63480569,63480570
30250,30250,4,,,,,,63480616,63480574
30250,30250,4,,,,,,63480575,63480578
30250,30250,4,,,,,,63494164,63494167
30250,30250,4,,,,,,63494166,63494573
30250,30250,4,,,,,,63494563,63494564
30250,30250,4,,,,,,63494566,63494567
30250,30250,4,,,,,,63494568,63494565
30250,30250,4,,,,,,63494569,63494570
30250,30250,4,,,,,,63494571,63494572
30250,30250,4,,,,,,63494562,63494561
30250,30250,4,,,,,,63494155,63494154
30250,30250,4,,,,,,63494158,63494156
30250,30250,4,,,,,,63494159,63494157
30250,30250,4,,,,,,63494160,63494161
30250,30250,4,,,,,,63494162,63494163
30250,30250,4,,,,,,63494165,63494435
30250,30250,4,,,,,,63494436,63494437
30250,30250,4,,,,,,63494438,63494439
30250,30250,4,,,,,,63494440,63494441
30250,30250,4,,,,,,63494442,63494443
30250,30250,4,,,,,,63494444,63494446
30250,30250,4,,,,,,63494448,63494445
30250,30250,4,,,,,,63494449,63494447
30250,30250,4,,,,,,63494495,63494494
30250,30250,4,,,,,,63494492,63494493
30250,30250,4,,,,,,63494496,63494497
30250,30250,4,,,,,,63494498,63494499
30250,30250,4,,,,,,63494500,63494501
30250,30250,4,,,,,,63494524,63494527
30250,30250,4,,,,,,63494523,63494526
30250,30250,4,,,,,,63494528,63494534
30250,30250,4,,,,,,63494529,63494531
30250,30250,4,,,,,,63494535,63494532
30250,30250,4,,,,,,63494530,63494533
30250,30250,4,,,,,,63494450,63494451
30250,30250,4,,,,,,63494453,63494454
30250,30250,4,,,,,,63494455,63494452
30250,30250,4,,,,,,63494456,63494457
30250,30250,4,,,,,,63494460,63494461
30250,30250,4,,,,,,63494458,63494459
30250,30250,4,,,,,,63494462,63494463
30250,30250,4,,,,,,63494464,63494465
30250,30250,4,,,,,,63494516,63494514
30250,30250,4,,,,,,63494515,63494513
30250,30250,4,,,,,,63494517,63494518
30250,30250,4,,,,,,63494502,63494431
30250,30250,4,,,,,,63494433,63494432
30250,30250,4,,,,,,63494519,63494184
30250,30250,4,,,,,,63494179,63494181
30250,30250,4,,,,,,63494512,63494503
30250,30250,4,,,,,,63494504,63494505
30250,30250,4,,,,,,63494506,63494507
30250,30250,4,,,,,,63494508,63494509
30250,30250,4,,,,,,63494510,63494511
30250,30250,4,,,,,,63494152,63494151
30250,30250,4,,,,,,63494153,63494536
30250,30250,4,,,,,,63494537,63494538
30250,30250,4,,,,,,63494539,63494540
30250,30250,4,,,,,,63494541,63494542
30250,30250,4,,,,,,63494543,63494544
30250,30250,4,,,,,,63494545,63494546
30250,30250,4,,,,,,63494548,63494549
30250,30250,4,,,,,,63494175,63494170
30250,30250,4,,,,,,63494168,63494174
30250,30250,4,,,,,,63494169,63494172
30250,30250,4,,,,,,63494176,63494173
30250,30250,4,,,,,,63494171,63494434
30250,30250,4,,,,,,63494467,63494468
30250,30250,4,,,,,,63494469,63494466
30250,30250,4,,,,,,63494470,63494471
30250,30250,4,,,,,,63494472,63494473
30250,30250,4,,,,,,63494474,63494475
30250,30250,4,,,,,,63494476,63494477
30250,30250,4,,,,,,63494478,63494480
30250,30250,4,,,,,,63494481,63494482
30250,30250,4,,,,,,63494479,63494483
30250,30250,4,,,,,,63494484,63494485
30250,30250,4,,,,,,63494487,63494488
30250,30250,4,,,,,,63494489,63494486
30250,30250,4,,,,,,63494490,63494491
30250,30250,4,,,,,,63494550,63494547
30250,30250,4,,,,,,63494551,63494554
30250,30250,4,,,,,,63494555,63494553
30250,30250,4,,,,,,63494552,63494557
30250,30250,4,,,,,,63494558,63494559
30250,30250,4,,,,,,63494556,63494560
30250,30250,4,,,,,,63494177,63494203
30250,30250,4,,,,,,63494183,63494185
30250,30250,4,,,,,,63494180,63494178
30250,30250,4,,,,,,63494186,63494189
30250,30250,4,,,,,,63494190,63494192
30250,30250,4,,,,,,63494194,63494196
30250,30250,4,,,,,,63494199,63494200
30250,30250,4,,,,,,63494202,63494206
30250,30250,4,,,,,,63494182,63494187
30250,30250,4,,,,,,63494188,63494191
30250,30250,4,,,,,,63494193,63494195
30250,30250,4,,,,,,63494197,63494198
30250,30250,4,,,,,,63494201,63494204
30250,30250,4,,,,,,63494205,63494207
30250,30250,4,,,,,,63208806,63208728
30250,30250,4,,,,,,63208807,63208730
30250,30250,4,,,,,,63208809,63208732
30250,30250,4,,,,,,63208810,63208735
30250,30250,4,,,,,,63208814,63208737
30250,30250,4,,,,,,63208816,63208733
30250,30250,4,,,,,,63208813,63208741
30250,30250,4,,,,,,63208818,63208744
30250,30250,4,,,,,,63208821,63208746
30250,30250,4,,,,,,63208819,63208743
30250,30250,4,,,,,,63208824,63208748
30250,30250,4,,,,,,63208827,63208750
30250,30250,4,,,,,,63208829,63208752
30250,30250,4,,,,,,63208830,63208754
30250,30250,4,,,,,,63208832,63208758
30250,30250,4,,,,,,63208834,63208756
30250,30250,4,,,,,,63208836,63208760
30250,30250,4,,,,,,63208838,63208762
30250,30250,4,,,,,,63208841,63208764
30250,30250,4,,,,,,63208843,63208766
30250,30250,4,,,,,,63208842,63208769
30250,30250,4,,,,,,63208846,63208771
30250,30250,4,,,,,,63208849,63208773
30250,30250,4,,,,,,63208851,63208768
30250,30250,4,,,,,,63208852,63208776
30250,30250,4,,,,,,63208854,63208780
30250,30250,4,,,,,,63208857,63208777
30250,30250,4,,,,,,63208859,63208782
30250,30250,4,,,,,,63208860,63208784
30250,30250,4,,,,,,63208863,63208786
30250,30250,4,,,,,,63208802,63208729
30250,30250,4,,,,,,63208808,63208731
30250,30250,4,,,,,,63208803,63208734
30250,30250,4,,,,,,63208811,63208736
30250,30250,4,,,,,,63208815,63208738
30250,30250,4,,,,,,63208812,63208740
30250,30250,4,,,,,,63208817,63208739
30250,30250,4,,,,,,63208820,63208745
30250,30250,4,,,,,,63208822,63208742
30250,30250,4,,,,,,63208823,63208747
30250,30250,4,,,,,,63208825,63208749
30250,30250,4,,,,,,63208828,63208751
30250,30250,4,,,,,,63208826,63208753
30250,30250,4,,,,,,63208831,63208755
30250,30250,4,,,,,,63208833,63208759
30250,30250,4,,,,,,63208835,63208757
30250,30250,4,,,,,,63208837,63208761
30250,30250,4,,,,,,63208840,63208763
30250,30250,4,,,,,,63208839,63208765
30250,30250,4,,,,,,63208844,63208767
30250,30250,4,,,,,,63208845,63208770
30250,30250,4,,,,,,63208847,63208772
30250,30250,4,,,,,,63208850,63208774
30250,30250,4,,,,,,63208848,63208775
30250,30250,4,,,,,,63208853,63208779
30250,30250,4,,,,,,63208855,63208781
30250,30250,4,,,,,,63208858,63208778
30250,30250,4,,,,,,63208856,63208783
30250,30250,4,,,,,,63208862,63208785
30250,30250,4,,,,,,63208864,63208787
30250,30250,4,,,,,,63208865,63208789
30250,30250,4,,,,,,63208861,63208788
30250,30250,4,,,,,,63208866,63208790
30250,30250,4,,,,,,63208868,63208793
30250,30250,4,,,,,,63208870,63208791
30250,30250,4,,,,,,63208872,63208796
30250,30250,4,,,,,,63208875,63208798
30250,30250,4,,,,,,63208874,63208800
30250,30250,4,,,,,,63208877,63208801
30250,30250,4,,,,,,63208867,63208792
30250,30250,4,,,,,,63208869,63208794
30250,30250,4,,,,,,63208871,63208795
30250,30250,4,,,,,,63208873,63208797
30250,30250,4,,,,,,63208876,63208799
30250,30250,4,,,,,,63214148,63214080
30250,30250,4,,,,,,63214153,63214082
30250,30250,4,,,,,,63214155,63214084
30250,30250,4,,,,,,63214157,63214086
30250,30250,4,,,,,,63214159,63214088
30250,30250,4,,,,,,63214161,63214091
30250,30250,4,,,,,,63214165,63214089
30250,30250,4,,,,,,63214166,63214095
30250,30250,4,,,,,,63214167,63214096
30250,30250,4,,,,,,63214170,63214099
30250,30250,4,,,,,,63214169,63214101
30250,30250,4,,,,,,63214171,63214102
30250,30250,4,,,,,,63214175,63214104
30250,30250,4,,,,,,63214177,63214106
30250,30250,4,,,,,,63214179,63214108
30250,30250,4,,,,,,63214181,63214111
30250,30250,4,,,,,,63214184,63214109
30250,30250,4,,,,,,63214186,63214116
30250,30250,4,,,,,,63214187,63214114
30250,30250,4,,,,,,63214189,63214118
30250,30250,4,,,,,,63214192,63214120
30250,30250,4,,,,,,63214194,63214122
30250,30250,4,,,,,,63214195,63214124
30250,30250,4,,,,,,63214198,63214126
30250,30250,4,,,,,,63214200,63214129
30250,30250,4,,,,,,63214201,63214127
30250,30250,4,,,,,,63214203,63214132
30250,30250,4,,,,,,63214206,63214134
30250,30250,4,,,,,,63214208,63214137
30250,30250,4,,,,,,63214209,63214135
30250,30250,4,,,,,,63214211,63214141
30250,30250,4,,,,,,63214151,63214079
30250,30250,4,,,,,,63214152,63214081
30250,30250,4,,,,,,63214154,63214083
30250,30250,4,,,,,,63214156,63214085
30250,30250,4,,,,,,63214158,63214087
30250,30250,4,,,,,,63214160,63214090
30250,30250,4,,,,,,63214163,63214093
30250,30250,4,,,,,,63214162,63214094
30250,30250,4,,,,,,63214164,63214092
30250,30250,4,,,,,,63214168,63214097
30250,30250,4,,,,,,63214172,63214100
30250,30250,4,,,,,,63214173,63214098
30250,30250,4,,,,,,63214174,63214103
30250,30250,4,,,,,,63214176,63214105
30250,30250,4,,,,,,63214178,63214107
30250,30250,4,,,,,,63214180,63214110
30250,30250,4,,,,,,63214182,63214112
30250,30250,4,,,,,,63214185,63214115
30250,30250,4,,,,,,63214183,63214113
30250,30250,4,,,,,,63214188,63214117
30250,30250,4,,,,,,63214190,63214119
30250,30250,4,,,,,,63214193,63214121
30250,30250,4,,,,,,63214191,63214123
30250,30250,4,,,,,,63214196,63214125
30250,30250,4,,,,,,63214199,63214128
30250,30250,4,,,,,,63214197,63214130
30250,30250,4,,,,,,63214202,63214131
30250,30250,4,,,,,,63214204,63214133
30250,30250,4,,,,,,63214207,63214136
30250,30250,4,,,,,,63214205,63214138
30250,30250,4,,,,,,63214210,63214140
30250,30250,4,,,,,,63214212,63214142
30250,30250,4,,,,,,63214214,63214143
30250,30250,4,,,,,,63214216,63214145
30250,30250,4,,,,,,63214213,63214139
30250,30250,4,,,,,,63214215,63214144
30250,30250,4,,,,,,63214217,63214146
30250,30250,4,,,,,,63214220,63214147
30250,30250,4,,,,,,63214221,63214149
30250,30250,4,,,,,,63214222,63214150
3078,3078,4,,,,,,63089011,63088991
3078,3078,4,,,,,,63089012,63088992
3078,3078,4,,,,,,63089013,63088993
3078,3078,4,,,,,,63089014,63088994
3078,3078,4,,,,,,63089015,63088995
3078,3078,4,,,,,,63089016,63088996
3078,3078,4,,,,,,63089017,63088997
3078,3078,4,,,,,,63089018,63088998
3078,3078,4,,,,,,63089035,63088999
3078,3078,4,,,,,,63089036,63089000
3078,3078,4,,,,,,63089038,63089001
3078,3078,4,,,,,,63089039,63089002
3078,3078,4,,,,,,63089040,63089003
3078,3078,4,,,,,,63089037,63089004
3078,3078,4,,,,,,63089041,63089005
3078,3078,4,,,,,,63089042,63089006
3078,3078,4,,,,,,63089044,63089007
3078,3078,4,,,,,,63089045,63089008
3078,3078,4,,,,,,63089046,63089009
3078,3078,4,,,,,,63089043,63089010
3078,3078,4,,,,,,63089047,63089027
3078,3078,4,,,,,,63087923,63087912
3078,3078,4,,,,,,63087924,63087913
3078,3078,4,,,,,,63087925,63087914
3078,3078,4,,,,,,63087926,63087915
3078,3078,4,,,,,,63087927,63087916
3078,3078,4,,,,,,63087946,63087917
3078,3078,4,,,,,,63087949,63087918
3078,3078,4,,,,,,63087950,63087919
3078,3078,4,,,,,,63087947,63087920
3078,3078,4,,,,,,63087948,63087921
3078,3078,4,,,,,,63087951,63087922
3078,3078,4,,,,,,63088626,63088616
3078,3078,4,,,,,,63088627,63088608
3078,3078,4,,,,,,63088628,63088609
3078,3078,4,,,,,,63088630,63088611
3078,3078,4,,,,,,63088629,63088610
3078,3078,4,,,,,,63088613,63088607
3078,3078,4,,,,,,63088612,63088606
31255,31255,4,,,,,,63076481,63076573
31255,31255,4,,,,,,63076575,63076580
31255,31255,4,,,,,,63076489,63076483
31255,31255,4,,,,,,63076576,63076574
3265,3265,4,,,,,,63089300,63089240
3265,3265,4,,,,,,63089302,63089247
3265,3265,4,,,,,,63089349,63089291
3265,3265,4,,,,,,63089307,63089246
3265,3265,4,,,,,,63089311,63089251
3265,3265,4,,,,,,63089320,63089261
3265,3265,4,,,,,,63089322,63089263
3265,3265,4,,,,,,63089326,63089265
3265,3265,4,,,,,,63089310,63089242
3265,3265,4,,,,,,63089312,63089253
3265,3265,4,,,,,,63089316,63089258
3265,3265,4,,,,,,63089318,63089259
3265,3265,4,,,,,,63089333,63089275
3265,3265,4,,,,,,63089336,63089274
3265,3265,4,,,,,,63089339,63089281
3265,3265,4,,,,,,63089335,63089277
3265,3265,4,,,,,,63089338,63089279
3265,3265,4,,,,,,63089341,63089283
3265,3265,4,,,,,,63089348,63089290
3265,3265,4,,,,,,63089354,63089294
3265,3265,4,,,,,,63089355,63089295
3265,3265,4,,,,,,63089344,63089284
3265,3265,4,,,,,,63089346,63089287
3265,3265,4,,,,,,63089350,63089289
3265,3265,4,,,,,,63089352,63089375
3265,3265,4,,,,,,63089345,63089285
3265,3265,4,,,,,,63089347,63089288
3265,3265,4,,,,,,63089356,63089296
3265,3265,4,,,,,,63089359,63089297
3265,3265,4,,,,,,63089360,63089298
3265,3265,4,,,,,,63089357,63089299
3265,3265,4,,,,,,63089358,63089378
3265,3265,4,,,,,,63089328,63089269
3265,3265,4,,,,,,63089330,63089271
3265,3265,4,,,,,,63089332,63089273
3265,3265,4,,,,,,63089329,63089270
3265,3265,4,,,,,,63089331,63089272
3265,3265,4,,,,,,63089334,63089276
3265,3265,4,,,,,,63089337,63089278
3265,3265,4,,,,,,63089304,63089248
3265,3265,4,,,,,,63089303,63089243
3265,3265,4,,,,,,63089306,63089244
3265,3265,4,,,,,,63089308,63089252
3265,3265,4,,,,,,63089315,63089257
3265,3265,4,,,,,,63089309,63089250
3265,3265,4,,,,,,63089351,63089292
3265,3265,4,,,,,,63089353,63089293
3265,3265,4,,,,,,63089324,63089267
3265,3265,4,,,,,,63089313,63089254
3265,3265,4,,,,,,63089317,63089255
3265,3265,4,,,,,,63089305,63089249
3265,3265,4,,,,,,63089343,63089280
3265,3265,4,,,,,,63089340,63089282
3265,3265,4,,,,,,63089323,63089266
3265,3265,4,,,,,,63089321,63089262
3265,3265,4,,,,,,63089325,63089264
3265,3265,4,,,,,,63089319,63089260
3265,3265,4,,,,,,63089314,63089256
3265,3265,4,,,,,,63089342,63089286
3265,3265,4,,,,,,63089327,63089268
3265,3265,4,,,,,,63089301,63089245
3265,3265,4,,,,,,63088122,63088086
3265,3265,4,,,,,,63088123,63088090
3265,3265,4,,,,,,63088105,63088075
3265,3265,4,,,,,,63088106,63088074
3265,3265,4,,,,,,63088108,63088076
3265,3265,4,,,,,,63088109,63088078
3265,3265,4,,,,,,63088110,63088079
3265,3265,4,,,,,,63088107,63088080
3265,3265,4,,,,,,63088111,63088077
3265,3265,4,,,,,,63088112,63088081
3265,3265,4,,,,,,63088113,63088083
3265,3265,4,,,,,,63088114,63088085
3265,3265,4,,,,,,63088115,63088087
3265,3265,4,,,,,,63088129,63088098
3265,3265,4,,,,,,63088130,63088099
3265,3265,4,,,,,,63088131,63088100
3265,3265,4,,,,,,63088132,63088101
3265,3265,4,,,,,,63088133,63088102
3265,3265,4,,,,,,63088127,63088096
3265,3265,4,,,,,,63088128,63088097
3265,3265,4,,,,,,63088116,63088082
3265,3265,4,,,,,,63088117,63088088
3265,3265,4,,,,,,63088118,63088084
3265,3265,4,,,,,,63088121,63088089
3265,3265,4,,,,,,63088134,63088103
3265,3265,4,,,,,,63088135,63088104
3265,3265,4,,,,,,63088119,63088091
3265,3265,4,,,,,,63088120,63088092
3265,3265,4,,,,,,63088124,63088093
3265,3265,4,,,,,,63088125,63088094
3265,3265,4,,,,,,63088126,63088095
3265,3265,4,,,,,,63088709,63088686
3265,3265,4,,,,,,63088723,63088702
